ID,Title,Description,Category_title,Geometry_Coordinates_1,Date,Time,Split,Long,Lat
EONET_10950,Wildfire in Mozambique 1022038,,Wildfires,37.71701045024721  -12.311326134217706,9/7/24,19:00:00,18,37.71701045024721, -12.311326134217706
EONET_10951,Wildfire in Angola 1022044,,Wildfires,19.957627596933097  -16.329452354704454,9/7/24,19:00:00,19,19.957627596933097, -16.329452354704454
EONET_10952,Wildfire in Mozambique 1022047,,Wildfires,36.93492592048542  -15.12642805575482,9/7/24,19:00:00,18,36.93492592048542, -15.12642805575482
EONET_10953,Wildfire in Australia 1022055,,Wildfires,131.87807852972264  -14.82898788736871,9/7/24,19:00:00,19,131.87807852972264, -14.82898788736871
EONET_10954,Wildfire in Brazil 1022057,,Wildfires,-69.42189233,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10955,Wildfire in Brazil 1022060,,Wildfires,-70.63605604,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10956,Wildfire in Brazil 1022061,,Wildfires,-70.28524871,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10957,Wildfire in Brazil 1022039,,Wildfires,-67.9550214,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10958,Wildfire in Brazil 1022049,,Wildfires,-68.89711471,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10959,Wildfire in The Democratic Republic of Congo 1022040,,Wildfires,30.321462605525536  -7.959721560637487,9/7/24,19:00:00,19,30.321462605525536, -7.959721560637487
EONET_10960,Wildfire in Brazil 1022041,,Wildfires,-63.25156963,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10961,Wildfire in Australia 1022042,,Wildfires,131.23809821961711  -11.683897586222558,9/7/24,19:00:00,19,131.23809821961711, -11.683897586222558
EONET_10962,Wildfire in Brazil 1022043,,Wildfires,-56.62761286,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10963,Wildfire in Australia 1022045,,Wildfires,133.94064364237198  -14.974755967469461,9/7/24,19:00:00,19,133.94064364237198, -14.974755967469461
EONET_10964,Wildfire in Brazil 1022046,,Wildfires,-59.98133379,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10965,Wildfire in Brazil 1022048,,Wildfires,-56.22000042,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10966,Wildfire in Australia 1022050,,Wildfires,141.9223283779603  -15.202511553363763,9/7/24,19:00:00,18,141.9223283779603, -15.202511553363763
EONET_10967,Wildfire in Brazil 1022051,,Wildfires,-70.46152574,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10968,Wildfire in Namibia 1022052,,Wildfires,20.720385836737403  -18.14477003302531,9/7/24,19:00:00,19,20.720385836737403, -18.14477003302531
EONET_10969,Wildfire in Australia 1022053,,Wildfires,130.70990494755426  -17.91113696520833,9/7/24,19:00:00,19,130.70990494755426, -17.91113696520833
EONET_10970,Wildfire in Brazil 1022054,,Wildfires,-58.02373854,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10971,Wildfire in Brazil 1022056,,Wildfires,-69.4888095,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10972,Wildfire in Brazil 1022058,,Wildfires,-72.2106264,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10973,Wildfire in Brazil 1022059,,Wildfires,-58.92799745,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10974,Wildfire in Zambia 1022062,,Wildfires,30.650732309388292  -10.986859817238718,9/7/24,19:00:00,19,30.650732309388292, -10.986859817238718
EONET_10975,Wildfire in Australia 1022063,,Wildfires,131.5325028861078  -13.868351232435533,9/7/24,19:00:00,18,131.5325028861078, -13.868351232435533
EONET_10976,Wildfire in Brazil 1022064,,Wildfires,-71.34932904,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10977,Wildfire in Brazil 1022065,,Wildfires,-63.38041557,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10978,Wildfire in Brazil 1022066,,Wildfires,-69.73076501,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10979,Wildfire in Brazil 1022112,,Wildfires,-60.99193,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10980,Wildfire in Brazil 1022123,,Wildfires,-71.11765839,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10981,Wildfire in Brazil 1022124,,Wildfires,-58.97418918,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10982,Wildfire in Brazil 1022115,,Wildfires,-74.45424595,9/7/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11058,Wildfire in Mozambique 1022138,,Wildfires,38.234841937161484  -14.778240235354726,9/7/24,19:00:00,19,38.234841937161484, -14.778240235354726
EONET_10893,ROBLAR Wildfire  San Diego  California,8 MILES WEST OF FALLBROOK  CA,Wildfires,-117.351694  33.387036,9/7/24,17:56:00,12,-117.351694, 33.387036
EONET_10894,Davis Wildfire  Washoe  Nevada,The fire is 1 mile south of Reno  burning south of SR 431 and west of  I -580.,Wildfires,-119.8275  39.305,9/7/24,17:53:00,10,-119.8275, 39.305
EONET_10889,Frog Wildfire  Custer  Idaho,Little Boulder Creek off the East Fork of the Salmon River,Wildfires,-114.525667  44.082833,9/7/24,16:24:00,12,-114.525667, 44.082833
EONET_10887,Linton Creek Wildfire  Lane  Oregon,,Wildfires,-121.842633  44.144217,9/7/24,16:23:00,12,-121.842633, 44.144217
EONET_10895,Buck Creek Wildfire  Lake  Oregon,30 miles SW of Silver Lake in the Yamsi semi primitive area,Wildfires,-121.293167  42.976667,9/7/24,12:17:00,12,-121.293167, 42.976667
EONET_10888,FIRESTONE Wildfire  Deschutes  Oregon,21 miles N of Fort Rock  OR,Wildfires,-120.972091  43.637322,9/7/24,11:12:00,12,-120.972091, 43.637322
EONET_10890,FLAT TOP Wildfire  Lake  Oregon,10 Miles N of Fort Rock  OR,Wildfires,-121.102133  43.49705,9/7/24,10:53:00,12,-121.102133, 43.49705
EONET_10896,Bowman Well Wildfire  Lake  Oregon,In the town of Christmas Valley,Wildfires,-120.737117  43.295883,9/7/24,0:37:00,12,-120.737117, 43.295883
EONET_10886,SERVICE Wildfire  Wheeler  Oregon,10.2 MILES EAST OF FOSSIL  OR,Wildfires,-120.058147  44.90148,9/6/24,20:04:00,12,-120.058147, 44.90148
EONET_10983,Wildfire in Paraguay 1022067,,Wildfires,-81.27962124,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10984,Wildfire in Angola 1022068,,Wildfires,19.23786108089796  -17.598136686410562,9/6/24,19:00:00,18,19.23786108089796, -17.598136686410562
EONET_10985,Wildfire in Mozambique 1022086,,Wildfires,36.986723863065386  -12.304968808724986,9/6/24,19:00:00,19,36.986723863065386, -12.304968808724986
EONET_10986,Wildfire in Brazil 1022089,,Wildfires,-62.18417619,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10987,Wildfire in United States 1022091,,Wildfires,-120.05162641202924  44.92211140636342,9/6/24,19:00:00,20,-120.05162641202924, 44.92211140636342
EONET_10988,Wildfire in Brazil 1022069,,Wildfires,-72.04167849,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10989,Wildfire in The Democratic Republic of Congo 1022070,,Wildfires,27.390587577748693  -2.689705881458102,9/6/24,19:00:00,19,27.390587577748693, -2.689705881458102
EONET_10990,Wildfire in Brazil 1022071,,Wildfires,-58.04381451,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10991,Wildfire in United States 1022072,,Wildfires,-120.97372014335045  43.671183322868266,9/6/24,19:00:00,20,-120.97372014335045, 43.671183322868266
EONET_10992,Wildfire in Paraguay 1022073,,Wildfires,-78.70244289,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10993,Wildfire in The Democratic Republic of Congo 1022074,,Wildfires,26.599922989952358  -2.517153234922957,9/6/24,19:00:00,19,26.599922989952358, -2.517153234922957
EONET_10994,Wildfire in United States 1022075,,Wildfires,-121.65554650836286  43.88282135663567,9/6/24,19:00:00,20,-121.65554650836286, 43.88282135663567
EONET_10995,Wildfire in Paraguay 1022076,,Wildfires,-81.2281455,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10996,Wildfire in Brazil 1022077,,Wildfires,-66.67799305,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10997,Wildfire in Zambia 1022078,,Wildfires,31.02383231216854  -9.85679428002523,9/6/24,19:00:00,18,31.02383231216854, -9.85679428002523
EONET_10998,Wildfire in Mozambique 1022079,,Wildfires,36.54449911705812  -14.406060256931644,9/6/24,19:00:00,18,36.54449911705812, -14.406060256931644
EONET_10999,Wildfire in Angola 1022080,,Wildfires,17.956357487523984  -17.050713199867197,9/6/24,19:00:00,19,17.956357487523984, -17.050713199867197
EONET_11000,Wildfire in Mozambique 1022081,,Wildfires,36.65074945610868  -15.515179106934063,9/6/24,19:00:00,18,36.65074945610868, -15.515179106934063
EONET_11001,Wildfire in Paraguay 1022082,,Wildfires,-81.34554606,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11002,Wildfire in Mozambique 1022083,,Wildfires,38.3522915795767  -16.48779144226149,9/6/24,19:00:00,17,38.3522915795767, -16.48779144226149
EONET_11003,Wildfire in Zambia 1022084,,Wildfires,25.728690469110695  -16.38207661126501,9/6/24,19:00:00,19,25.728690469110695, -16.38207661126501
EONET_11004,Wildfire in Brazil 1022085,,Wildfires,-71.38386102,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11005,Wildfire in Brazil 1022087,,Wildfires,-63.37718886,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11006,Wildfire in Brazil 1022088,,Wildfires,-64.1605189,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11007,Wildfire in Brazil 1022090,,Wildfires,-62.75916697,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11008,Wildfire in Brazil 1022092,,Wildfires,-62.91795563,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11009,Wildfire in Australia 1022093,,Wildfires,137.0005581084432  -16.337207338204532,9/6/24,19:00:00,18,137.0005581084432, -16.337207338204532
EONET_11010,Wildfire in United States 1022094,,Wildfires,-121.0691725010962  43.5484572079417,9/6/24,19:00:00,19,-121.0691725010962, 43.5484572079417
EONET_11011,Wildfire in Brazil 1022095,,Wildfires,-70.43446474,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11012,Wildfire in Paraguay 1022096,,Wildfires,-79.46695542,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11013,Wildfire in Zambia 1022097,,Wildfires,31.558705290775542  -10.776236280964696,9/6/24,19:00:00,19,31.558705290775542, -10.776236280964696
EONET_11014,Wildfire in Australia 1022098,,Wildfires,131.2563170727325  -15.530577576108463,9/6/24,19:00:00,18,131.2563170727325, -15.530577576108463
EONET_11015,Wildfire in Brazil 1022099,,Wildfires,-69.88241105,9/6/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10897,South Selway Complex Wildfire  Idaho  Idaho,Selway Bitterroot Wilderness,Wildfires,-114.993138  46.028452,9/6/24,14:50:00,12,-114.993138, 46.028452
EONET_10879,DORADO Wildfire  Fresno  California,,Wildfires,-120.210499  36.13743,9/5/24,20:01:00,12,-120.210499, 36.13743
EONET_10882,BIG RIDGE FIRE Wildfire  Walker  Alabama,1567 Jent Rd  Cordova  AL.,Wildfires,-87.2011111  33.7172222,9/5/24,14:25:00,12,-87.2011111, 33.7172222
EONET_10838,Wildfire in Bolivia  Paraguay 1021999,,Wildfires,-78.33774044,9/4/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10839,Wildfire in Zambia 1021989,,Wildfires,31.265414802634794  -10.874555531543393,9/3/24,19:00:00,19,31.265414802634794, -10.874555531543393
EONET_10840,Wildfire in South Africa 1021990,,Wildfires,26.946359918473743  -31.15683984546468,9/3/24,19:00:00,19,26.946359918473743, -31.15683984546468
EONET_10841,Wildfire in Brazil 1021982,,Wildfires,-72.48212791,9/3/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10842,Wildfire in Brazil 1021983,,Wildfires,-72.01288016,9/3/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10843,Wildfire in Brazil 1022007,,Wildfires,-67.91855059,9/3/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10844,Wildfire in Paraguay 1022000,,Wildfires,-78.53288569,9/3/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10869,BOONE Wildfire  Fresno  California,Warthan Canyon,Wildfires,-120.618133  36.121148,9/3/24,15:11:00,12,-120.618133, 36.121148
EONET_10873,LAVA Wildfire  Gem  Idaho,12 miles sw Casade  ID,Wildfires,-116.254458  44.386459,9/3/24,9:40:00,12,-116.254458, 44.386459
EONET_10876,Sage Hen Wildfire  Harney  Oregon,18 miles east of Riley  Oregon.,Wildfires,-119.270133  43.572833,9/2/24,23:00:00,12,-119.270133, 43.572833
EONET_10878,SHEEP Wildfire  Elmore  Idaho,10 miles ESE of Idaho City,Wildfires,-115.604383  43.7845,9/2/24,22:42:00,12,-115.604383, 43.7845
EONET_10874,Wood 2 Wildfire  Pinal  Arizona,,Wildfires,-111.108  33.201667,9/2/24,20:49:00,9,-111.108, 33.201667
EONET_10883,Solomon Wildfire  Harney  Oregon,3 miles SE of Frenchglen  OR,Wildfires,-118.913283  42.738083,9/2/24,20:04:00,12,-118.913283, 42.738083
EONET_10792,Wildfire in United States 1021937,,Wildfires,-119.61971495465636  44.148969290530104,9/2/24,19:00:00,20,-119.61971495465636, 44.148969290530104
EONET_10793,Wildfire in Brazil 1021950,,Wildfires,-60.46475758,9/2/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10794,Wildfire in Brazil 1021951,,Wildfires,-59.51246102,9/2/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10795,Wildfire in Brazil 1021961,,Wildfires,-71.81124155,9/2/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10796,Wildfire in Australia 1021962,,Wildfires,138.66173451541636  -17.56989486192413,9/2/24,19:00:00,19,138.66173451541636, -17.56989486192413
EONET_10797,Wildfire in Australia 1021963,,Wildfires,120.44501575430682  -26.668464587689204,9/2/24,19:00:00,19,120.44501575430682, -26.668464587689204
EONET_10826,Wildfire in Angola 1021971,,Wildfires,15.069612152920296  -7.988083471097104,9/2/24,19:00:00,19,15.069612152920296, -7.988083471097104
EONET_10827,Wildfire in United States 1021980,,Wildfires,-120.58162142566165  36.16673578310175,9/2/24,19:00:00,20,-120.58162142566165, 36.16673578310175
EONET_10845,Wildfire in Brazil 1021984,,Wildfires,-61.07587414,9/2/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10846,Wildfire in Australia 1021985,,Wildfires,136.75622493921676  -16.85531612846015,9/2/24,19:00:00,19,136.75622493921676, -16.85531612846015
EONET_10847,Wildfire in Angola 1021993,,Wildfires,15.282949479267268  -8.262251218824204,9/2/24,19:00:00,19,15.282949479267268, -8.262251218824204
EONET_10848,Wildfire in Angola 1021994,,Wildfires,15.257913604278865  -8.498710635507669,9/2/24,19:00:00,19,15.257913604278865, -8.498710635507669
EONET_10849,Wildfire in Brazil 1022001,,Wildfires,-58.34019262,9/2/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10850,Wildfire in Brazil 1022002,,Wildfires,-52.47197012,9/2/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10851,Wildfire in Brazil 1022003,,Wildfires,-67.41120154,9/2/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10852,Wildfire in Brazil 1022008,,Wildfires,-61.70627379,9/2/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10853,Wildfire in Brazil 1022004,,Wildfires,-55.83582345,9/2/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10854,Wildfire in Brazil 1022009,,Wildfires,-56.84776632,9/2/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10855,Wildfire in Angola 1021991,,Wildfires,14.733269872119363  -16.30674061067192,9/2/24,19:00:00,19,14.733269872119363, -16.30674061067192
EONET_10856,Wildfire in South Africa 1021992,,Wildfires,31.058352711005323  -28.287152173211926,9/2/24,19:00:00,19,31.058352711005323, -28.287152173211926
EONET_10763,BIGFLAT Wildfire  Washington  Idaho,26 miles east of Weiser  ID,Wildfires,-116.439  44.322333,9/2/24,18:09:00,9,-116.439, 44.322333
EONET_10880,BEAR Wildfire  Sierra  California,Sierra Brooks  Loyalton,Wildfires,-120.21611  39.59744,9/2/24,17:32:00,11,-120.21611, 39.59744
EONET_10758,0778 PR Wildfire  Grant  Oregon,,Wildfires,-119.607833  44.28,9/2/24,17:20:00,12,-119.607833, 44.28
EONET_10755,Glendale Wildfire  Blaine  Idaho,,Wildfires,-114.323333  43.401,9/2/24,15:16:00,12,-114.323333, 43.401
EONET_10761,0761  RAIL RIDGE Wildfire  Grant  Oregon,,Wildfires,-119.559833  44.240833,9/2/24,15:02:00,12,-119.559833, 44.240833
EONET_10756,Chimney Wildfire  Camas  Idaho,,Wildfires,-115.0568  43.4537,9/2/24,15:01:00,10,-115.0568, 43.4537
EONET_10767,Mineral Wildfire  Washington  Idaho,21NM Northwest of Weiser  ID,Wildfires,-117.188927  44.486176,9/2/24,13:12:00,12,-117.188927, 44.486176
EONET_10759,JONES Wildfire  Malheur  Oregon,10 MILES EAST OF JUNTURA OR,Wildfires,-117.961611  43.744205,9/2/24,12:39:00,12,-117.961611, 43.744205
EONET_10768,SYRUP Wildfire  Elmore  Idaho,5 MILES NORTH MOUNTAIN HOME  ID,Wildfires,-115.672065  43.220271,9/2/24,12:28:00,12,-115.672065, 43.220271
EONET_10764,0773 OAK CANYON Wildfire  Wasco  Oregon,,Wildfires,-121.048917  45.292783,9/2/24,12:12:00,12,-121.048917, 45.292783
EONET_10766,0772 WILEY FLAT Wildfire  Crook  Oregon,,Wildfires,-120.304833  44.037217,9/2/24,12:01:00,12,-120.304833, 44.037217
EONET_10754,Wood Wildfire  Pinal  Arizona,5 Miles South of Superior AZ. In the Wood Canyon area,Wildfires,-111.126867  33.235233,9/2/24,11:11:00,12,-111.126867, 33.235233
EONET_10760,0766 SHOE FLY Wildfire  Wheeler  Oregon,,Wildfires,-120.03841  44.63049,9/2/24,10:54:00,11,-120.03841, 44.63049
EONET_10771,Wildfire in Australia 1021927,,Wildfires,130.51993257445787  -18.407064361046398,9/1/24,19:00:00,19,130.51993257445787, -18.407064361046398
EONET_10772,Wildfire in The Democratic Republic of Congo 1021916,,Wildfires,25.954300027272982  -8.167557376036036,9/1/24,19:00:00,19,25.954300027272982, -8.167557376036036
EONET_10773,Wildfire in Argentina 1021919,,Wildfires,-97.0027504,9/1/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10798,Wildfire in Zambia 1021941,,Wildfires,31.08824515014399  -11.71928859620418,9/1/24,19:00:00,18,31.08824515014399, -11.71928859620418
EONET_10799,Wildfire in Australia 1021964,,Wildfires,128.13061295553436  -15.662027675078745,9/1/24,19:00:00,19,128.13061295553436, -15.662027675078745
EONET_10800,Wildfire in Paraguay 1021952,,Wildfires,-78.70084692,9/1/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10801,Wildfire in United States 1021938,,Wildfires,-117.16387677156298  44.46259010140113,9/1/24,19:00:00,20,-117.16387677156298, 44.46259010140113
EONET_10802,Wildfire in United States 1021939,,Wildfires,-119.99476823744266  44.62607749081167,9/1/24,19:00:00,20,-119.99476823744266, 44.62607749081167
EONET_10803,Wildfire in United States 1021940,,Wildfires,-120.25084597751142  44.04725369776717,9/1/24,19:00:00,20,-120.25084597751142, 44.04725369776717
EONET_10804,Wildfire in Tanzania 1021942,,Wildfires,31.754578190712664  -5.846664867070346,9/1/24,19:00:00,19,31.754578190712664, -5.846664867070346
EONET_10828,Wildfire in Zambia 1021972,,Wildfires,30.92600747396922  -11.281846037631182,9/1/24,19:00:00,18,30.92600747396922, -11.281846037631182
EONET_10829,Wildfire in Zambia 1021974,,Wildfires,29.47541099917124  -10.771755348481985,9/1/24,19:00:00,18,29.47541099917124, -10.771755348481985
EONET_10830,Wildfire in Brazil 1021981,,Wildfires,-78.35990579,9/1/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10831,Wildfire in Angola 1021973,,Wildfires,16.853799321791794  -8.616267983138403,9/1/24,19:00:00,19,16.853799321791794, -8.616267983138403
EONET_10832,Wildfire in United States 1021978,,Wildfires,-119.56924244633011  44.2298792337444,9/1/24,19:00:00,20,-119.56924244633011, 44.2298792337444
EONET_10857,Wildfire in Angola 1021995,,Wildfires,14.189434100786562  -13.46673234395795,9/1/24,19:00:00,19,14.189434100786562, -13.46673234395795
EONET_10858,Wildfire in Australia 1021986,,Wildfires,128.22248171612932  -16.966119660375224,9/1/24,19:00:00,19,128.22248171612932, -16.966119660375224
EONET_10859,Wildfire in Tanzania 1021996,,Wildfires,31.200026016248234  -6.771037525480345,9/1/24,19:00:00,19,31.200026016248234, -6.771037525480345
EONET_10860,Wildfire in Brazil 1022011,,Wildfires,-67.12602143,9/1/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10861,Wildfire in Brazil 1022005,,Wildfires,-54.86021507,9/1/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10862,Wildfire in Brazil 1022006,,Wildfires,-72.69659604,9/1/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_10765,Copperfield Wildfire  Klamath  Oregon,5 miles SE of Chiloquin Oregon,Wildfires,-121.756  42.554333,9/1/24,18:24:00,9,-121.756, 42.554333
EONET_10762,RECORD Wildfire  Riverside  California,Soboba Rd x State Street,Wildfires,-116.974801  33.823221,9/1/24,17:36:00,12,-116.974801, 33.823221
EONET_10769,Silver Spoon Wildfire  Campbell  Wyoming,37 miles N of Gillette,Wildfires,-105.76688  44.936167,9/1/24,13:31:00,11,-105.76688, 44.936167
EONET_10753,Long Gulch Wildfire  Yavapai  Arizona,8 miles SE of Cordes Lakes,Wildfires,-111.998667  34.267167,8/31/24,19:27:00,12,-111.998667, 34.267167
